genre,score,pub_date,name,title,year
Electronic,4.2,2015-05-21 06:00:03,Zedd,True Colors,2015
Metal,6.7,2013-08-20 06:00:05,Watain,The Wild Hunt,2013
Metal,6.2,2010-10-15 06:00:04,Watain,Lawless Darkness,2010
Rap,6.4,2015-10-01 06:00:01,Big Grams,Big Grams,2015
Rock,4.5,2004-05-06 05:00:00,Surferosa,Shanghai My Heart,2004
Electronic,8.5,2003-04-03 06:00:02,Baptist Generals,No Silver/No Gold,2003
Rock,8.5,2003-04-03 06:00:02,Baptist Generals,No Silver/No Gold,2003
Rock,7.2,2015-04-14 06:00:03,Tal National,Zoy Zoy,2015
Experimental,6.8,2016-11-16 06:00:00,Mantra Percussion,Michael Gordon: Timber Remixed,2016
Rock,8.1,2011-11-02 06:00:02,Erkin Koray,Meçhul: Singles & Rarities,2011
Electronic,6.6,2008-06-17 06:00:05,Nalle,The Siren's Wave,2008
Experimental,6.6,2008-06-17 06:00:05,Nalle,The Siren's Wave,2008
Rock,6.6,2008-06-17 06:00:05,Nalle,The Siren's Wave,2008
Rock,6.9,2016-05-31 05:00:00,Angel Du$t,Rock the Fuck on Forever,2016
Electronic,8.0,2007-07-20 06:00:03,September Collective,All the Birds Were Anarchists,2007
Rock,6.7,2015-07-29 06:00:05,Sweet Cobra,Earth,2015
Experimental,8.4,2006-03-05 06:00:03,Wooden Wand and the Vanishing Voice,Gipsy Freedom,2006
Rock,8.4,2006-03-05 06:00:03,Wooden Wand and the Vanishing Voice,Gipsy Freedom,2006
Metal,7.4,2007-11-16 06:00:03,Camp Lo,Black Hollywood,2007
Pop_and_RnB,7.4,2007-11-16 06:00:03,Camp Lo,Black Hollywood,2007
Rap,7.4,2007-11-16 06:00:03,Camp Lo,Black Hollywood,2007
Rock,6.4,2008-07-24 05:00:02,The Night Marchers,See You in Magic,2008
Rock,7.5,2015-01-12 06:00:04,Brian Chippendale,Brian Chippendale & Greg Saunier,2015
Rock,7.5,2015-01-12 06:00:04,Greg Saunier,Brian Chippendale & Greg Saunier,2015
Rock,6.8,2015-08-03 06:00:02,Pearl Charles,Pearl Charles EP,2015
Rock,6.7,2007-03-09 06:00:02,Cheeseburger,Cheeseburger,2007
Rock,6.3,2009-09-21 06:00:00,Rain Machine,Rain Machine,2009
Rock,6.8,2016-02-23 06:00:03,The Dirty Nil,Higher Power,2016
Experimental,7.3,2004-11-09 06:00:02,Sleepytime Gorilla Museum,Of Natural History,2004
Electronic,2.0,2001-09-23 05:00:00,Fluke,Progressive History X,2001
Rap,7.6,2018-11-26 06:00:00,Leikeli47,Acrylic,2018
Rap,8.6,2002-03-17 06:00:01,J-Zone,Pimps Don't Pay Taxes,2002
Rap,7.5,2013-09-12 06:00:04,J-Zone,Peter Pan Syndrome,2013
Rock,7.3,2018-08-31 05:00:00,Terry,I’m Terry,2018
Metal,8.0,2015-03-10 06:00:04,Black Cilice,Mysteries,2015
Rock,7.2,2008-11-20 06:00:04,Adorable,Footnotes 92-94,2008
Pop_and_RnB,7.7,2006-04-11 06:00:56,Bubba Sparxxx,The Charm,2006
Rap,7.7,2006-04-11 06:00:56,Bubba Sparxxx,The Charm,2006
Experimental,8.1,2016-11-28 06:00:00,Meredith Monk,On Behalf of Nature,2016
Rap,7.6,2021-11-16 05:00:00,Lukah,"Why Look Up, God’s in the Mirror",2021
Electronic,7.9,2004-08-11 06:00:03,Konk,The Sound of Konk,2004
Rock,7.9,2004-08-11 06:00:03,Konk,The Sound of Konk,2004
Rock,6.2,2009-11-19 06:00:00,Them Crooked Vultures,Them Crooked Vultures,2009
Experimental,7.0,2015-06-18 06:00:04,Evan Caminiti,Meridian,2015
Experimental,7.2,2020-04-17 05:00:00,Evan Caminiti,Varispeed Hydra,2020
Electronic,8.1,2016-03-25 05:00:00,Studio OST,Scenes 2012-2015,2016
Rap,5.3,2021-04-01 04:00:00,YBN Nahmir,VISIONLAND,2021
Rock,7.0,2002-08-01 05:00:01,Chris Smith,Map Ends: 1995-2001,2002
Rock,7.6,2018-12-17 06:00:00,Big Joanie,Sistahs,2018
Experimental,8.0,2019-09-16 05:00:00,Blacks’ Myths,Blacks’ Myths II,2019
Rock,7.3,2015-05-12 06:00:03,Elvis Depressedly,New Alhambra,2015
Electronic,7.6,2015-10-19 06:00:03,DJ Firmeza,Alma Do Meu Pai EP,2015
Rock,2.9,2011-07-29 06:00:04,Viva Brother,Famous First Words,2011
Jazz,7.8,2019-10-14 05:00:00,jaimie branch,FLY or DIE II: bird dogs of paradise,2019
Pop_and_RnB,7.5,2013-09-26 06:00:00,Icona Pop,This Is… Icona Pop,2013
Pop_and_RnB,7.5,2012-10-17 06:00:01,Icona Pop,The Iconic EP,2012
Rock,4.1,2005-11-21 06:00:03,Neil Diamond,12 Songs,2005
Experimental,8.6,2002-01-27 06:00:02,Pierre Bastien,Mecanoid,2002
Rock,8.6,2002-01-27 06:00:02,Pierre Bastien,Mecanoid,2002
Electronic,7.6,2010-06-21 06:00:04,Dragoon,The Offending Party,2010
Rock,7.6,2010-06-21 06:00:04,Dragoon,The Offending Party,2010
Metal,6.3,2009-03-16 06:00:02,Obits,I Blame You,2009
Metal,6.8,2011-03-30 06:00:02,Obits,"Moody, Standard and Poor",2011
Rock,7.0,2019-07-01 05:00:00,Black Pumas,Black Pumas,2019
Rock,7.0,2020-01-31 06:00:00,Basic Plumbing,Keeping Up Appearances,2020
Rock,7.0,2015-10-22 06:00:00,Martin Courtney,Many Moons,2015
Electronic,7.6,2020-11-06 06:00:00,Krust,The Edge of Everything,2020
Rock,6.2,2011-11-14 06:00:03,Rangers,Pan Am Stories,2011
Rap,3.6,2005-10-13 05:00:04,Tim Fite,Gone Ain't Gone,2005
Rap,4.8,2012-03-06 06:00:03,Tim Fite,Ain't Ain't Ain't,2012
Experimental,7.5,2017-05-05 05:00:00,Cabo Boing,Blob on a Grid,2017
Experimental,7.2,2009-10-27 06:00:01,Broadcast and the Focus Group,Investigate Witch Cults of the Radio Age,2009
Electronic,6.9,2017-07-28 05:00:00,Jeremy Greenspan,Greenspan and Taraval EP,2017
Electronic,6.9,2017-07-28 05:00:00,Taraval,Greenspan and Taraval EP,2017
Rap,7.5,2019-04-30 05:00:00,Pivot Gang,You Can't Sit With Us,2019
Rap,6.6,2003-11-20 06:00:00,Listener,Whispermoon,2003
Electronic,6.3,2010-12-02 06:00:03,Restless People,Restless People,2010
Pop_and_RnB,6.3,2010-12-02 06:00:03,Restless People,Restless People,2010
Rock,7.8,2013-09-25 06:00:02,Potty Mouth,Hell Bent,2013
Rock,7.2,2019-03-05 06:00:00,Potty Mouth,SNAFU,2019
Rap,7.7,2014-03-17 06:00:03,Nocando,Jimmy the Burnout,2014
Rock,6.1,2001-09-16 05:00:02,Idyll Swords,II,2001
Electronic,7.5,2020-11-30 06:00:00,Il Quadro di Troisi,Il Quadro di Troisi,2020
Rock,7.4,2010-09-29 06:00:02,Bottomless Pit,Blood Under the Bridge,2010
Rock,8.3,2008-01-31 06:00:02,Bottomless Pit,Hammer of the Gods,2008
Rock,7.0,2004-08-04 06:00:04,Slowblow,Slowblow,2004
Rock,8.6,2019-09-20 05:00:00,Brittany Howard,Jaime,2019
Rap,7.1,2015-07-27 06:00:03,ILLFIGHTYOU,CASHINTHEBATHROOM EP,2015
Pop_and_RnB,8.0,2015-11-05 06:00:03,Carla Morrison,Amor Supremo,2015
Pop_and_RnB,7.3,2015-02-04 06:00:01,Phantom Posse,Home,2015
Electronic,5.5,2005-02-21 06:00:04,Sagan,Unseen Forces,2005
Electronic,5.4,2003-06-02 05:00:00,Icarus,Six Soviet Misfits,2003
Electronic,7.6,2019-03-16 05:00:00,Max D,Many Any,2019
Electronic,4.3,2010-09-28 06:00:04,The Hundred in the Hands,The Hundred in the Hands,2010
Rock,4.3,2010-09-28 06:00:04,The Hundred in the Hands,The Hundred in the Hands,2010
Electronic,5.0,2012-06-25 06:00:04,The Hundred in the Hands,Red Night,2012
Rock,5.0,2012-06-25 06:00:04,The Hundred in the Hands,Red Night,2012
Metal,2.6,2001-05-31 05:00:06,Anasazi,Calculating Components and Compound Formulas for Mass Population Reconstruction,2001
Metal,6.5,2015-03-26 06:00:02,Anasazi,Nasty Witch Rock,2015
Electronic,6.8,2009-01-29 06:00:05,Jaguar Love,Take Me to the Sea,2009
Rock,6.8,2009-01-29 06:00:05,Jaguar Love,Take Me to the Sea,2009
Electronic,2.0,2010-03-05 06:00:04,Jaguar Love,Hologram Jams,2010
Rock,2.0,2010-03-05 06:00:04,Jaguar Love,Hologram Jams,2010
Rock,5.7,2020-08-10 05:00:00,Glass Animals,Dreamland,2020
Rock,6.5,2005-04-28 05:00:05,The Penetrators,Basement Anthology 1976-84,2005
Experimental,6.9,2020-08-06 05:00:00,otta,Songbook EP,2020
Electronic,8.2,2001-11-04 06:00:01,Phoenecia,Odd Job Discrimination EP,2001
Rock,7.6,2006-11-03 06:00:03,Swan Island,The Centre Will Hold,2006
Rock,7.7,2017-09-02 05:00:00,Greet Death,Dixieland,2017
Rock,7.9,2019-11-16 06:00:00,Greet Death,New Hell,2019
Metal,7.6,2013-06-27 06:00:04,Noisem,Agony Defined,2013
Metal,8.0,2015-05-15 06:00:01,Noisem,Blossoming Decay,2015
Rock,7.2,2018-10-22 05:00:00,GØGGS,Pre Strike Sweep,2018
Rock,7.4,2016-07-11 05:00:00,GØGGS,GØGGS,2016
Electronic,3.1,2003-08-27 05:00:01,Country Teasers,Secret Weapon Revealed at Last,2003
Folk_and_Country,3.1,2003-08-27 05:00:01,Country Teasers,Secret Weapon Revealed at Last,2003
Pop_and_RnB,3.1,2003-08-27 05:00:01,Country Teasers,Secret Weapon Revealed at Last,2003
Experimental,7.4,2020-06-01 05:00:00,Greg Fox,Contact,2020
Experimental,7.7,2017-09-13 05:00:00,Greg Fox,The Gradual Progression,2017
Electronic,6.8,2002-09-17 05:00:00,Andrew Duke,Sprung,2002
Rock,6.7,2015-03-04 06:00:04,Rima Kato,Faintly Lit,2015
Metal,7.8,2020-02-22 06:00:00,Loathe,I Let It In and It Took Everything,2020
Rock,7.6,2021-04-05 04:00:00,Moontype,Bodies of Water,2021
Rock,7.8,2004-09-01 06:00:02,Crime,San Francisco's STILL Doomed,2004
Rock,7.3,2006-03-15 06:00:03,Fire Engines,Codex Teenage Premonition,2006
Rock,7.5,2007-11-06 06:00:03,Fire Engines,Hungry Beat,2007
Electronic,3.8,2011-02-21 06:00:04,MillionYoung,Replicants,2011
Electronic,7.6,2010-03-12 06:00:03,MillionYoung,Be So True EP,2010
Electronic,7.8,2004-12-08 06:00:03,Zane Trow,For Those Who Hear Actual Voices,2004
Rock,7.8,2004-12-08 06:00:03,Zane Trow,For Those Who Hear Actual Voices,2004
Electronic,7.7,2019-03-30 05:00:00,Káryyn,The Quanta Series,2019
Folk_and_Country,7.5,2019-08-16 05:00:00,Lillie Mae,Other Girls,2019
Rock,7.5,2011-04-01 06:00:04,The Sandwitches,Mrs. Jones' Cookies,2011
Rock,7.4,2017-11-16 06:00:00,Martin Carr,New Shapes of Life,2017
Rock,7.1,2009-07-07 06:00:04,Martin Carr,Ye Gods (And Little Fishes),2009
Experimental,7.2,2021-06-10 04:00:00,Hildegard,Hildegard,2021
Experimental,8.0,2017-01-31 06:00:00,Los Lichis,Dog,2017
Experimental,7.9,2007-03-26 06:00:03,Axolotl,Memory Theatre,2007
Rock,7.9,2007-03-26 06:00:03,Axolotl,Memory Theatre,2007
Electronic,7.6,2020-05-29 05:00:00,Pantayo,Pantayo,2020
Metal,6.1,2006-06-08 06:00:05,Lair of the Minotaur,The Ultimate Destroyer,2006
Rock,6.1,2006-06-08 06:00:05,Lair of the Minotaur,The Ultimate Destroyer,2006
Electronic,7.2,2002-08-29 05:00:02,Ampbuzz,This Is My Ampbuzz,2002
Rock,6.0,2017-02-07 06:00:00,Black Joe Lewis & the Honeybears,Backlash,2017
Metal,7.8,2012-02-17 06:00:03,Liberteer,Better to Die on Your Feet Than Live on Your Knees,2012
Electronic,7.8,2002-04-08 05:00:01,Ocelot,The Quiet Storm,2002
Rock,7.8,2002-04-08 05:00:01,Ocelot,The Quiet Storm,2002
Rap,7.4,2018-03-19 05:00:00,Chuck Strangers,Consumers Park,2018
Metal,8.0,2013-04-26 06:00:03,Woe,Withdrawal,2013
Rock,8.0,2013-04-26 06:00:03,Woe,Withdrawal,2013
Rock,7.2,2018-11-29 06:00:00,Nicholas Krgovich,“Ouch”,2018
Electronic,7.6,2010-11-12 06:00:02,Games,That We Can Play EP,2010
Rock,7.6,2010-11-12 06:00:02,Games,That We Can Play EP,2010
Rock,3.9,2003-03-27 06:00:02,Burnside Project,"The Networks, The Circuits, The Streams, The Harmonies",2003
Electronic,7.7,2019-07-22 05:00:00,Oli XL,"Rogue Intruder, Soul Enhancer",2019
Rock,6.7,2002-11-24 06:00:02,The Pattern,Real Feelness,2002
Rock,5.5,2002-08-11 05:00:01,The Pattern,Immediately EP,2002
Rock,7.1,2011-05-26 06:00:04,Brave Irene,Brave Irene EP,2011
Electronic,6.6,2007-01-15 06:00:05,Paul Brill,Harpooner,2007
Rock,6.6,2007-01-15 06:00:05,Paul Brill,Harpooner,2007
Electronic,7.4,2004-10-14 06:00:04,Paul Brill,New Pagan Love Song,2004
Rock,7.4,2004-10-14 06:00:04,Paul Brill,New Pagan Love Song,2004
Rock,7.9,2004-06-21 05:00:00,Despistado,The Emergency Response EP,2004
Rock,7.5,2005-06-13 06:00:46,Despistado,The People of and Their Verses,2005
Rock,5.1,2005-07-21 05:00:02,Youth Group,Skeleton Jar,2005
Jazz,8.4,2020-09-03 05:00:00,Jyoti,"Mama, You Can Bet!",2020
Pop_and_RnB,6.0,2019-03-15 05:00:00,Sigrid,Sucker Punch,2019
Rock,7.4,2020-05-12 05:00:00,Cafe Racer,Shadow Talk,2020
Electronic,7.4,2020-05-20 05:00:00,ARTHUR,Hair of the Dog,2020
Rock,7.7,2019-02-27 06:00:00,Julia Jacklin,Crushing,2019
Jazz,8.0,2016-04-06 05:00:00,Henry Threadgill,Old Locks and Irregular Verbs,2016
Jazz,8.0,2016-04-06 05:00:00,Ensemble Double-Up,Old Locks and Irregular Verbs,2016
Global,8.0,2013-08-29 06:00:02,Vieux Farka Touré,Mon Pays,2013
Global,7.5,2007-03-29 06:00:03,Vieux Farka Touré,Vieux Farka Touré,2007
Electronic,3.1,2007-02-06 06:00:05,Vert,Some Beans & an Octopus,2007
Experimental,7.7,2017-10-18 05:00:00,Byron Westbrook,Body Consonance,2017
Metal,8.3,2019-11-27 06:00:00,Blood Incantation,Hidden History of the Human Race,2019
Jazz,3.4,2003-05-07 05:00:03,Youngblood Brass Band,Center:Level:Roar,2003
Folk_and_Country,7.3,2020-10-21 05:00:00,North Americans,Roped In,2020
Experimental,7.3,2020-10-21 05:00:00,North Americans,Roped In,2020
Jazz,7.2,2004-11-07 06:00:05,Flat Earth Society,Isms,2004
Rap,7.7,2018-11-30 06:00:00,Hprizm,Magnetic Memory,2018
Electronic,7.0,2012-10-29 06:00:03,Chad Valley,Young Hunger,2012
Rock,7.0,2012-10-29 06:00:03,Chad Valley,Young Hunger,2012
Electronic,7.4,2000-10-27 06:01:40,Aix Em Klemm,Aix Em Klemm,2000
Rock,7.4,2000-10-27 06:01:40,Aix Em Klemm,Aix Em Klemm,2000
Rock,7.5,2021-05-14 04:00:00,Crumb,Ice Melt,2021
Rock,7.8,2019-06-17 05:00:00,Crumb,Jinx,2019
Pop_and_RnB,5.0,2014-04-09 06:00:03,SOHN,Tremors,2014
Folk_and_Country,5.0,2010-04-09 06:00:02,The Bundles,The Bundles,2010
Electronic,6.0,2017-04-12 05:00:00,Vanbot,Siberia,2017
Rap,7.1,2008-12-10 06:00:05,Restiform Bodies,TV Loves You Back,2008
Experimental,7.5,2004-03-04 06:00:01,Kill Me Tomorrow,The Garbageman and the Prostitute,2004
Rock,7.5,2004-03-04 06:00:01,Kill Me Tomorrow,The Garbageman and the Prostitute,2004
Experimental,7.6,2021-11-09 05:00:00,Model Home,both feet en th infinite,2021
Rap,7.6,2021-11-09 05:00:00,Model Home,both feet en th infinite,2021
Experimental,7.8,2020-07-11 05:00:00,Model Home,One Year,2020
Rap,7.8,2020-07-11 05:00:00,Model Home,One Year,2020
Electronic,7.5,2018-04-30 05:00:00,Wata Igarashi,Question and Answer EP,2018
Rock,5.6,2007-06-26 06:00:03,Bumps,Bumps,2007
Electronic,7.5,2015-09-03 06:00:04,Christian Rich,FW14,2015
Electronic,7.1,2008-07-07 06:00:05,Kid Static,In the Meantime,2008
Rap,7.1,2008-07-07 06:00:05,Kid Static,In the Meantime,2008
Folk_and_Country,7.4,2020-01-03 06:00:00,Grace Cummings,Refuge Cove,2020
Rock,7.0,2004-01-08 06:00:00,Pedal Steel Transmission,The Angel of the Squared Circle,2004
Rap,7.2,2019-10-01 05:00:00,Thaiboy Digital,Legendary Member,2019
Rock,5.8,2011-05-18 06:00:01,Urge Overkill,Rock & Roll Submarine,2011
Electronic,7.7,2010-02-10 06:00:03,Aufgang,Aufgang,2010
Rock,4.5,2007-08-24 06:00:01,Travis Morrison Hellfighters,All Y'all,2007
Rock,6.9,2003-03-12 06:00:01,Rhett Miller,The Instigator,2003
Rock,5.9,2009-06-16 06:00:02,Rhett Miller,Rhett Miller,2009
Electronic,7.5,2004-10-20 06:00:03,Yuka Honda,Eucademix,2004
Experimental,7.5,2004-10-20 06:00:03,Yuka Honda,Eucademix,2004
Electronic,7.6,2015-01-20 06:00:03,MCFERRDOG,Lawd Forgive Me,2015
Electronic,5.5,2002-07-15 05:00:01,New Flesh,Understanding,2002
Experimental,5.5,2002-07-15 05:00:01,New Flesh,Understanding,2002
Rap,5.5,2002-07-15 05:00:01,New Flesh,Understanding,2002
Rock,5.5,2002-07-15 05:00:01,New Flesh,Understanding,2002
Pop_and_RnB,7.5,2014-03-12 06:00:00,Dean Wareham,Dean Wareham,2014
Pop_and_RnB,7.8,2013-10-14 06:00:01,Dean Wareham,Emancipated Hearts EP,2013
Jazz,7.9,2020-01-18 06:00:00,Keith Jarrett,Munich 2016,2020
Rock,7.3,2007-11-13 06:00:03,Home Blitz,Home Blitz,2007
Rock,7.6,2015-05-01 06:00:03,Home Blitz,Foremost & Fair,2015
Electronic,6.8,2006-05-01 06:00:49,White Rose Movement,Kick,2006
Rock,6.8,2006-05-01 06:00:49,White Rose Movement,Kick,2006
Global,6.5,2020-09-03 05:00:00,Toots and the Maytals,Got to Be Tough,2020
Rock,6.5,2020-09-03 05:00:00,Toots and the Maytals,Got to Be Tough,2020
Rock,7.8,2014-04-17 06:00:04,For Against,Box Set,2014
Rock,5.8,2012-02-06 06:00:02,The Doozer,Keep it Together,2012
Folk_and_Country,7.8,2019-08-05 05:00:00,Tyler Childers,Country Squire,2019
Electronic,7.4,2020-11-16 06:00:00,A.k.Adrix,Código de Barras,2020
Experimental,7.4,2019-05-18 05:00:00,Benjamin Lew,Le personnage principal est un peuple isolé,2019
Rock,4.1,2009-10-09 06:00:01,Bad Lieutenant,Never Cry Another Tear,2009
Pop_and_RnB,6.3,2015-03-17 06:00:02,Laura Welsh,Soft Control,2015
Rock,7.6,2008-05-05 05:00:02,13ghosts,The Strangest Colored Lights,2008
Experimental,7.4,2021-02-09 06:00:00,"Black Country, New Road",For the first time,2021
Rock,7.4,2021-02-09 06:00:00,"Black Country, New Road",For the first time,2021
Pop_and_RnB,5.0,2004-07-05 06:00:05,The Silent League,"The Orchestra, Sadly, Has Refused",2004
Jazz,7.7,2006-01-30 06:00:04,Mark O’Leary,Levitation,2006
Jazz,7.7,2006-01-30 06:00:04,Tomasz Stańko,Levitation,2006
Jazz,7.7,2006-01-30 06:00:04,Billy Hart,Levitation,2006
Electronic,8.0,2016-06-20 05:00:00,Weval,Weval,2016
Electronic,7.8,2005-11-21 06:00:04,Kelley Polar,Love Songs of the Hanging Gardens,2005
Pop_and_RnB,7.8,2005-11-21 06:00:04,Kelley Polar,Love Songs of the Hanging Gardens,2005
Electronic,8.4,2008-03-03 06:00:02,Kelley Polar,I Need You to Hold on While the Sky Is Falling,2008
Pop_and_RnB,8.4,2008-03-03 06:00:02,Kelley Polar,I Need You to Hold on While the Sky Is Falling,2008
Global,6.0,2019-06-05 05:00:00,Santi,Mandy & the Jungle,2019
Pop_and_RnB,6.0,2019-06-05 05:00:00,Santi,Mandy & the Jungle,2019
Rap,6.0,2019-06-05 05:00:00,Santi,Mandy & the Jungle,2019
Metal,4.0,2005-06-28 06:00:05,Battletorn,Villains/Reversed,2005
Rock,5.7,2012-10-25 06:00:02,Born Gold,Little Sleepwalker,2012
Rock,7.6,2017-05-02 05:00:00,WALL,Untitled,2017
Rock,6.9,2016-01-13 06:00:01,WALL,WALL EP,2016
Rock,7.6,2020-01-23 06:00:00,Pale Saints,The Comforts of Madness,2020
Experimental,7.0,2016-03-14 05:00:00,Immix Ensemble & Vessel,Transition,2016
Experimental,6.0,2002-09-03 05:00:02,Nod,Good Night Sleep,2002
Rock,6.0,2007-06-26 06:00:04,Coyote Bones,Gentleman on the Rocks,2007
Pop_and_RnB,6.8,2021-07-02 04:00:00,Jensen McRae,Who Hurt You? EP,2021
Rock,6.8,2021-07-02 04:00:00,Jensen McRae,Who Hurt You? EP,2021
Pop_and_RnB,6.5,2017-06-12 05:00:00,Pixx,The Age of Anxiety,2017
Experimental,7.7,2010-12-03 06:00:02,Reading Rainbow,Prism Eyes,2010
Rock,7.7,2010-12-03 06:00:02,Reading Rainbow,Prism Eyes,2010
Rock,6.7,2010-11-11 06:00:03,Electric Sunset,Electric Sunset,2010
Rock,6.2,2012-02-20 06:00:02,My Best Fiend,In Ghostlike Fading,2012
Jazz,7.8,2020-11-04 06:00:00,Nate Wooley,Seven Storey Mountain VI,2020
Jazz,7.7,2016-06-14 05:00:00,Nate Wooley,Argonautica,2016
Experimental,7.2,2020-05-22 05:00:00,Aksak Maboul,Figures,2020
Rap,6.1,2018-03-22 05:00:00,Kash Doll,Brat Mail,2018
Rock,6.8,2009-04-08 05:00:04,Cheer-Accident,Fear Draws Misfortune,2009
Metal,6.7,2012-07-11 06:00:02,Deathspell Omega,Drought EP,2012
Metal,5.0,2013-10-23 06:00:04,Red Fang,Whales and Leeches,2013
Rock,5.0,2013-10-23 06:00:04,Red Fang,Whales and Leeches,2013
Folk_and_Country,6.8,2010-11-18 06:00:02,Syl Johnson,Complete Mythology,2010
Pop_and_RnB,6.8,2010-11-18 06:00:02,Syl Johnson,Complete Mythology,2010
Pop_and_RnB,6.7,2021-04-13 04:00:00,Benny Sings,Music,2021
Rock,7.2,2019-10-14 05:00:00,The Hecks,My Star,2019
Rock,6.4,2009-05-20 06:00:03,Clues,Clues,2009
Experimental,7.7,2019-12-30 06:00:00,Forest Management,After Dark,2019
Electronic,6.7,2006-08-08 06:00:04,My Robot Friend,Dial 0,2006
Electronic,7.7,2001-10-14 05:00:03,Simian,Chemistry Is What We Are,2001
Rock,7.7,2001-10-14 05:00:03,Simian,Chemistry Is What We Are,2001
Electronic,7.1,2002-11-24 06:00:01,Simian,We Are Your Friends,2002
Rock,7.1,2002-11-24 06:00:01,Simian,We Are Your Friends,2002
Rock,7.1,2015-06-19 06:00:02,Tenement,Predatory Headlights,2015
Folk_and_Country,7.5,2019-07-12 05:00:00,Joanna Sternberg,Then I Try Some More,2019
Electronic,7.2,2003-09-04 05:00:03,Push Button Objects,Ghetto Blaster,2003
Rap,7.6,2019-04-12 05:00:00,Eto,Long Story Short,2019
Rap,7.6,2019-04-12 05:00:00,Superior,Long Story Short,2019
Folk_and_Country,6.7,2004-03-31 06:00:03,Blanche,If We Can't Trust the Doctors,2004
Rock,7.3,2021-02-22 06:00:00,Blessed,iii EP,2021
Rap,7.3,2015-01-14 06:00:03,Tut,Preacher's Son,2015
Pop_and_RnB,6.7,2004-05-24 05:00:03,Girlsareshort,Earlynorthamerican,2004
Rap,7.8,2004-09-23 06:00:04,Subtle,A New White,2004
Rock,7.8,2004-09-23 06:00:04,Subtle,A New White,2004
Rap,8.0,2006-10-05 06:00:02,Subtle,for hero: for fool,2006
Rock,8.0,2006-10-05 06:00:02,Subtle,for hero: for fool,2006
Rap,8.3,2008-05-15 06:00:01,Subtle,ExitingARM,2008
Rock,8.3,2008-05-15 06:00:01,Subtle,ExitingARM,2008
Electronic,6.5,2005-05-11 05:00:00,Populous,Queue for Love,2005
Electronic,7.2,2015-07-06 06:00:02,Matrixxman,Homesick,2015
Pop_and_RnB,7.2,2020-10-21 05:00:00,Omar Apollo,Apolonio,2020
Pop_and_RnB,6.8,2018-06-07 05:00:00,Omar Apollo,Stereo EP,2018
Experimental,7.0,2008-04-28 06:00:03,Evangelista,"Hello, Voyager",2008
Experimental,6.8,2011-11-04 06:00:04,Evangelista,In Animal Tongue,2011
Metal,5.3,2016-07-12 05:00:00,Gone Is Gone,Gone is Gone,2016
Electronic,6.8,2007-01-31 06:00:05,No Bra,Dance and Walk,2007
Jazz,7.2,2004-05-02 05:00:00,Josh Roseman,Treats for the Nightwalker,2004
Rap,6.8,2003-11-05 06:00:01,Roosevelt Franklin,Something's Gotta Give,2003
Rock,6.9,2004-02-18 06:00:04,20 Miles,Life Doesn't Rhyme,2004
Pop_and_RnB,6.9,2008-04-21 06:00:00,The Teenagers,Reality Check,2008
Rock,6.9,2008-04-21 06:00:00,The Teenagers,Reality Check,2008
Rock,7.2,2021-11-11 05:00:00,Foyer Red,Zigzag Wombat,2021
Rock,3.7,2006-06-06 06:00:05,Ronnie Spector,The Last of the Rock Stars,2006
Pop_and_RnB,6.7,2020-04-27 05:00:00,John Carroll Kirby,My Garden,2020
Jazz,6.7,2020-04-27 05:00:00,John Carroll Kirby,My Garden,2020
Rock,7.4,2016-02-23 06:00:02,The Snails,Songs From the Shoebox,2016
Electronic,6.5,2002-01-21 06:00:00,Carpet Musics,Weekday,2002
Rock,7.8,2008-09-25 06:00:01,Monkey,Journey to the West,2008
Rap,7.4,2020-08-13 05:00:00,East Man,Prole Art Threat,2020
Electronic,7.4,2020-08-13 05:00:00,East Man,Prole Art Threat,2020
Pop_and_RnB,6.2,2015-03-26 06:00:04,Chilly Gonzales,Chambers,2015
Folk_and_Country,8.0,2020-01-07 06:00:00,San Cha,La Luz de la Esperanza,2020
Pop_and_RnB,6.5,2018-09-07 05:00:00,Agent Sasco,Hope River,2018
Electronic,8.0,2015-11-23 06:00:02,Kneebody and Daedelus,Kneedelus,2015
Rock,7.7,2018-04-07 05:00:00,Zeke,Hellbender,2018
Electronic,7.2,2004-07-13 06:00:04,Skalpel,Skalpel,2004
Folk_and_Country,7.5,2011-03-07 06:00:02,The Sway Machinery,"The House Of Friendly Ghosts, Vol. 1",2011
Electronic,8.1,2002-01-27 06:00:00,Seaworthy,The Ride,2002
Rock,8.1,2002-01-27 06:00:00,Seaworthy,The Ride,2002
Rock,7.2,2019-05-20 05:00:00,Olden Yolk,Living Theatre,2019
Rock,5.0,2015-12-03 06:00:01,Pope Francis,Wake Up!,2015
Folk_and_Country,5.7,2007-12-07 06:00:05,Ferraby Lionheart,Catch the Brass Ring,2007
Pop_and_RnB,5.7,2007-12-07 06:00:05,Ferraby Lionheart,Catch the Brass Ring,2007
Rock,5.7,2007-12-07 06:00:05,Ferraby Lionheart,Catch the Brass Ring,2007
Rock,6.9,2021-09-21 04:00:00,Lowertown,The Gaping Mouth,2021
Experimental,7.5,2016-08-25 05:00:00,Battle Trance,Blade of Love,2016
Rock,8.2,2020-10-06 05:00:00,Bartees Strange,Live Forever,2020
